Early_Retirement|Genero|Enfermedad|Educacion|Estado_Civil|Salario|Empleado|Dependientes|Tasa_desempleo|Mercado|Credit_score|Gov_Bonos|Probabilidad_Retiro_Temprano|Predicted_Early_Retirement
0|0|1|4|1|40000|1|2|5.11135844|32304.66667|691|7.193916667|0.11642324317656443|0
0|0|0|4|1|15000|0|2|5.11135844|32304.66667|770|7.193916667|0.3034249912024|0
0|1|1|3|0|28000|1|1|4.29406689|44425.83333|603|5.8425|0.12243508244087228|0
0|1|1|5|0|32000|0|1|4.2|43587.5|759|6.165|0.03815208936984965|0
0|1|0|4|0|25000|0|1|2.96690257|16516.83333|626|8.589166667|0.13936922184780628|0
0|0|1|4|1|31000|0|2|4.83260494|41912.16667|772|5.567416667|0.08567974308330714|0
0|1|0|5|0|34000|1|4|4.94709939|36093.16667|792|6.358333333|0.9055046601040009|1
0|1|1|3|1|19000|0|2|3.76339417|29309.33333|774|7.521666667|0.3821398719624688|0
0|0|1|3|0|33000|1|4|4.8864339|40418.0|732|6.365083333|0.8219025959350353|1
0|1|0|4|1|35000|1|3|5.0356035|19439.0|720|8.024166667|0.735244557632181|1
0|1|0|5|1|16000|0|1|5.32080167|37332.5|757|7.508333333|0.1490648555479066|0
0|1|1|5|1|19000|0|2|3.96172167|26982.33333|679|8.568333333|0.3323358486770717|0
0|1|0|4|1|25000|0|2|3.58429637|13227.5|777|10.07416667|0.4685320048073113|0
0|0|0|3|0|16000|0|3|3.84357001|24066.16667|745|7.715833333|0.7201650311176769|1
0|1|0|5|0|25000|0|1|5.32080167|37332.5|735|7.508333333|0.09613853102575304|0
0|0|0|5|1|28000|0|2|4.6|44100.16667|675|6.0575|0.16757773180517904|0
0|1|0|3|1|33000|1|1|4.88226702|41912.16667|717|5.567416667|0.13981129621657853|0
0|1|0|5|0|17000|1|4|4.28381716|42857.16667|695|5.604166667|0.961515710043339|1
0|1|1|3|1|21000|0|2|4.92918489|41229.83333|744|5.91|0.30033633531854426|0
0|1|1|3|1|19000|0|2|5.4584248|32076.33333|794|6.318333333|0.28306066298063565|0
0|1|0|4|1|34000|1|2|5.32080167|37332.5|657|7.508333333|0.44203921493257753|0
0|0|0|3|0|21000|0|2|4.86656602|37332.5|717|7.508333333|0.32110511049830764|0
0|0|0|4|0|18000|0|4|4.70796553|36093.16667|660|6.358333333|0.8835998529379809|1
0|1|1|5|0|15000|0|1|5.35522049|30100.5|723|7.96275|0.08545014626363281|0
0|0|1|3|0|39000|1|4|4.53300508|44425.83333|640|5.8425|0.783415220817754|1
0|1|1|3|0|16000|1|2|4.94709939|36093.16667|755|6.358333333|0.4879151403886372|0
0|1|0|3|0|25000|0|4|5.24425019|36600.0|659|7.11|0.9390856121954507|1
0|1|0|3|0|17000|0|4|5.05485168|37846.16667|725|6.19875|0.9502482368584093|1
0|1|1|4|0|15000|1|2|3.96172167|26982.33333|788|8.568333333|0.5533221113594989|1
0|0|1|5|1|40000|1|4|3.65529884|18716.66667|610|8.200833333|0.7352993537427661|1
0|1|0|4|0|17000|0|1|4.2|43587.5|612|6.165|0.1698616719568478|0
0|0|1|3|0|32000|0|4|5.74138196|32076.33333|775|6.318333333|0.6587576239765686|1
0|1|0|4|0|17000|1|1|3.76339417|29309.33333|794|7.521666667|0.2710934539159045|0
0|0|0|4|1|33000|1|3|4.15050313|42857.16667|722|5.604166667|0.6025916776870051|1
0|0|1|4|1|39000|1|1|4.86656602|37332.5|621|7.508333333|0.036521473399979056|0
0|1|0|5|1|34000|1|2|4.3|44555.83333|745|5.981666667|0.36435492913427625|0
0|1|1|4|1|32000|0|1|3.52061247|30573.16667|697|7.733416667|0.06085296665191334|0
0|1|0|4|0|34000|1|3|5.23935845|44437.16667|762|5.881666667|0.7259730441516028|1
0|1|1|4|1|20000|0|2|5.05485168|37846.16667|787|6.19875|0.2590574408780638|0
0|0|0|5|0|30000|0|2|3.65529884|18716.66667|672|8.200833333|0.16079029700201675|0
0|1|0|5|0|22000|0|1|5.32080167|37332.5|649|7.508333333|0.11463068305355616|0
0|1|1|5|0|20000|0|4|3.66114181|20563.0|752|8.315833333|0.8890216394784642|1
0|0|1|3|1|31000|0|1|3.78502178|30804.0|785|8.431666667|0.04167808999807876|0
0|0|0|3|0|19000|0|4|4.53300508|44425.83333|649|5.8425|0.9061404294499289|1
0|1|1|4|0|38000|1|4|5.34449117|22755.0|729|7.940833333|0.8521219222634986|1
0|1|1|4|0|32000|0|4|4.28381716|42857.16667|785|5.604166667|0.8058507413703374|1
0|0|0|4|0|34000|1|4|4.6|44100.16667|749|6.0575|0.868928778508567|1
0|1|0|4|1|16000|0|3|5.35396094|31577.33333|683|7.701083333|0.8182891956160521|1
0|1|1|3|0|35000|1|2|3.44487597|24066.16667|791|7.715833333|0.31963258134561073|0
0|1|1|3|1|20000|0|2|4.26439053|21536.0|682|8.66|0.3901121235444285|0
0|0|0|5|1|38000|1|1|5.74138196|32076.33333|750|6.318333333|0.03251477271816244|0
0|1|0|4|1|26000|0|1|4.98532915|40216.83333|647|5.3995|0.087967373365311|0
0|0|1|5|1|18000|0|2|4.8864339|40418.0|792|6.365083333|0.14205286146726995|0
0|0|0|5|1|19000|0|4|4.54175572|20563.0|795|8.315833333|0.8702827619128677|1
0|0|0|5|1|35000|1|2|6.74115103|27335.5|705|8.079916667|0.17956569672094044|0
0|0|1|4|0|20000|0|1|3.84357001|24066.16667|704|7.715833333|0.04273834322055544|0
0|0|0|3|1|37000|1|3|4.86656602|37332.5|783|7.508333333|0.6494501448729294|1
0|0|0|5|1|23000|0|2|4.54175572|20563.0|686|8.315833333|0.21314151469304973|0
0|1|1|4|0|26000|1|4|5.32080167|37332.5|660|7.508333333|0.9296619877287173|1
0|0|0|4|0|39000|1|2|5.03775575|30100.5|719|7.96275|0.2111530239874327|0
0|1|1|3|1|16000|0|4|3.14890585|30115.33333|670|7.608333333|0.948279781676593|1
0|1|1|4|1|25000|0|1|5.59830462|36109.5|632|6.61|0.059099440313911414|0
0|1|0|3|0|20000|0|1|4.2|43587.5|800|6.165|0.1647351604778811|0
0|1|0|4|0|23000|0|1|4.29406689|44425.83333|781|5.8425|0.11446587173632813|0
0|1|0|4|1|30000|1|3|5.24425019|36600.0|782|7.11|0.7928974221482556|1
0|0|0|4|1|35000|1|4|3.70537487|30373.83333|704|7.9825|0.9004865045411414|1
0|1|1|4|0|31000|0|1|5.23935845|44437.16667|733|5.881666667|0.04175039505731995|0
0|1|1|5|0|18000|0|3|5.0356035|19439.0|692|8.024166667|0.6013063085542882|1
0|1|1|3|1|19000|0|1|3.44487597|24066.16667|615|7.715833333|0.1250444319065385|0
0|0|0|5|1|20000|0|1|4.84510369|39064.0|699|5.945|0.0520449288990903|0
0|1|1|3|0|29000|1|3|4.29406689|44425.83333|658|5.8425|0.734478888348939|1
0|1|0|3|0|35000|1|2|3.76339417|29309.33333|707|7.521666667|0.475039932283577|0
0|1|0|5|1|34000|1|1|5.24425019|36600.0|614|7.11|0.11407461876676564|0
0|1|1|4|0|24000|0|1|3.58429637|13227.5|714|10.07416667|0.09724846655990414|0
0|0|1|3|0|24000|0|3|4.34354688|27256.0|613|7.8225|0.5095950775794756|1
0|1|1|3|1|16000|1|4|5.19011599|32304.66667|629|7.193916667|0.9616950227830416|1
0|1|0|5|1|30000|0|3|3.44487597|24066.16667|646|7.715833333|0.6721198258804895|1
0|1|1|3|0|22000|0|2|4.75727494|40418.0|601|6.365083333|0.3164498341942524|0
0|1|0|5|0|34000|1|4|4.58965589|41661.66667|652|6.199|0.9209129772233516|1
0|1|1|5|0|37000|1|2|3.22742853|30804.0|613|8.431666667|0.29504182211414726|0
0|1|0|3|0|24000|0|4|4.92918489|41229.83333|700|5.91|0.9327407655369001|1
0|1|1|5|1|28000|0|3|5.14091293|40243.16667|665|6.096666667|0.48592982827461195|0
0|1|0|5|1|31000|0|4|4.78107286|39064.0|601|5.945|0.8750039888706779|1
0|0|1|4|0|35000|1|2|5.30387327|40216.83333|684|5.3995|0.10911582181840059|0
0|0|1|4|0|16000|0|4|4.86656602|37332.5|758|7.508333333|0.8505435276654671|1
0|0|1|4|0|35000|1|2|6.74115103|27335.5|673|8.079916667|0.1255638906985813|0
0|0|0|5|1|34000|1|2|4.3801824|30573.16667|798|7.733416667|0.2281272594876443|0
0|1|0|5|0|25000|0|2|3.14890585|30115.33333|700|7.608333333|0.37322828863859464|0
0|0|0|4|1|22000|0|4|5.30387327|40216.83333|792|5.3995|0.832337958500223|1
0|1|1|3|0|28000|0|3|4.92918489|41229.83333|782|5.91|0.5639522466171142|1
0|1|1|5|1|40000|1|4|5.36220735|35583.16667|791|6.431666667|0.7980486087807179|1
0|1|1|4|1|15000|0|3|4.58965589|41661.66667|605|6.199|0.7244459640194062|1
0|1|1|5|0|16000|1|4|3.41905047|12789.0|761|9.910833333|0.9579044362676541|1
0|0|0|5|0|19000|0|1|4.54175572|20563.0|633|8.315833333|0.06486064652444833|0
0|1|1|3|0|17000|1|1|5.36220735|35583.16667|617|6.431666667|0.16698281282137212|0
0|1|1|3|1|26000|1|2|4.92918489|41229.83333|729|5.91|0.38319370375983586|0
0|1|0|5|1|33000|0|4|3.52061247|30573.16667|765|7.733416667|0.8963292340275063|1
0|1|1|4|1|39000|1|2|5.77682986|27335.5|610|8.079916667|0.23479372491313327|0
0|1|1|5|1|40000|1|3|4.3|44555.83333|797|5.981666667|0.5132974477903489|1
0|0|1|4|0|18000|0|1|4.2|43587.5|779|6.165|0.04476464017701308|0
0|1|0|4|0|20000|0|4|3.96172167|26982.33333|739|8.568333333|0.9542124994393669|1
0|1|0|3|1|31000|0|3|5.4584248|32076.33333|728|6.318333333|0.6525744809599113|1
0|1|0|4|0|15000|0|4|4.94709939|36093.16667|628|6.358333333|0.9480136675339687|1
0|1|0|5|1|20000|0|4|5.02379729|42063.16667|699|5.414833333|0.9133328385377408|1
0|1|0|5|1|16000|0|3|5.36220735|35583.16667|709|6.431666667|0.7449912600033932|1
0|1|1|5|1|16000|0|2|4.78107286|39064.0|759|5.945|0.26012766698188006|0
0|0|1|4|0|17000|1|2|4.34354688|27256.0|741|7.8225|0.3073630433636806|0
0|1|1|4|0|18000|0|4|5.24425019|36600.0|695|7.11|0.9054741178834655|1
0|1|0|4|1|18000|0|2|4.29406689|44425.83333|632|5.8425|0.4691391548624582|0
0|1|0|5|1|35000|1|2|4.2|43587.5|672|6.165|0.36987600698969153|0
0|1|0|5|1|26000|0|2|3.46001951|18716.66667|742|8.200833333|0.3398431286663396|0
0|1|0|4|1|26000|0|1|5.23935845|44437.16667|714|5.881666667|0.09802880651864432|0
0|0|0|4|1|18000|0|2|3.59050539|12789.0|607|9.910833333|0.38472039104445604|0
0|1|1|4|1|36000|1|2|4.90678778|44426.0|701|5.095083333|0.2152713366140531|0
0|0|1|5|1|16000|1|4|5.83158683|35583.16667|768|6.431666667|0.8569119505550834|1
0|0|1|4|1|23000|0|3|6.74115103|27335.5|737|8.079916667|0.4029671132799367|0
0|0|1|4|0|34000|1|2|5.30387327|40216.83333|679|5.3995|0.1143677585824313|0
0|0|1|3|0|30000|0|4|4.86656602|37332.5|767|7.508333333|0.776365210684001|1
0|1|0|4|0|20000|0|2|5.19011599|32304.66667|800|7.193916667|0.39490246497020015|0
0|1|0|5|1|26000|1|4|4.90678778|44426.0|666|5.095083333|0.9355097419820503|1
0|1|0|3|1|38000|1|3|4.92918489|41229.83333|739|5.91|0.7394661460385845|1
0|1|0|4|0|15000|1|4|3.4686843|14487.16667|734|8.983333333|0.9785152026089984|1
0|1|1|4|1|18000|0|3|4.75727494|40418.0|627|6.365083333|0.6888037767674204|1
0|1|1|5|1|34000|1|2|5.23935845|44437.16667|628|5.881666667|0.22482672590820763|0
0|1|0|5|0|18000|0|4|3.58429637|13227.5|693|10.07416667|0.9554106946350381|1
0|0|1|2|1|20000|0|4|4.69723033|41661.66667|638|6.199|0.870421229576778|1
0|0|1|5|1|19000|0|2|4.94922646|19439.0|602|8.024166667|0.14243095481903004|0
0|0|0|5|1|16000|0|1|4.15050313|42857.16667|752|5.604166667|0.06666719700769003|0
0|0|0|5|0|30000|1|2|5.03775575|30100.5|765|7.96275|0.24893093371301425|0
0|0|1|5|1|20000|0|2|4.84510369|39064.0|638|5.945|0.12666989000070944|0
0|1|1|4|1|20000|0|4|3.76339417|29309.33333|756|7.521666667|0.911437518735363|1
0|0|1|3|0|18000|0|1|5.83158683|35583.16667|785|6.431666667|0.040596685550134466|0
0|0|1|3|0|17000|0|4|3.70537487|30373.83333|687|7.9825|0.8874384785577095|1
0|1|0|5|0|24000|0|1|3.4686843|14487.16667|662|8.983333333|0.11688257189539206|0
0|0|0|4|1|28000|0|4|4.87568406|44426.0|742|5.095083333|0.8019462929422806|1
0|0|0|3|1|27000|0|1|4.04175506|21536.0|712|8.66|0.07839303540367198|0
0|1|0|5|1|32000|0|2|5.24425019|36600.0|643|7.11|0.26030282343697553|0
0|1|0|1|1|18000|0|4|5.34449117|22755.0|601|7.940833333|0.9708810653024649|1
0|0|1|5|1|16000|0|2|4.31879538|13227.5|756|10.07416667|0.21266570041903204|0
0|1|0|4|1|24000|0|3|5.32080167|37332.5|670|7.508333333|0.7655015667523037|1
0|1|0|5|0|36000|1|3|3.58429637|13227.5|686|10.07416667|0.7761579493378378|1
0|1|0|2|1|19000|0|2|4.2|43587.5|684|6.165|0.5730809637569749|1
0|1|1|4|1|24000|0|2|5.02379729|42063.16667|688|5.414833333|0.21637223235749745|0
0|0|0|3|0|37000|1|1|3.63669268|30115.33333|732|7.608333333|0.08048864571282029|0
0|0|1|3|1|15000|0|4|4.69723033|41661.66667|773|6.199|0.8664470033464501|1
0|1|0|4|1|38000|1|1|3.31364755|30373.83333|777|7.9825|0.1425178320943328|0
0|1|1|3|0|18000|1|2|5.36220735|35583.16667|620|6.431666667|0.46861143545782186|0
0|0|0|3|1|27000|0|4|4.70796553|36093.16667|682|6.358333333|0.8624043025472183|1
0|1|0|4|1|15000|0|3|4.26439053|21536.0|642|8.66|0.8505917996652116|1
0|0|0|4|0|23000|0|2|3.38752413|16516.83333|607|8.589166667|0.27431626485127325|0
0|0|0|5|1|17000|1|2|3.65529884|18716.66667|772|8.200833333|0.40589094425429834|0
0|0|0|3|1|33000|1|2|5.22030741|36600.0|707|7.11|0.30477376300748193|0
0|1|0|5|1|16000|0|2|3.22742853|30804.0|685|8.431666667|0.5462958886645883|1
0|1|1|3|1|17000|1|4|3.66114181|20563.0|621|8.315833333|0.9677344861089543|1
0|1|1|3|0|17000|1|3|3.71008358|27256.0|669|7.8225|0.8578853842118811|1
0|0|0|5|0|18000|0|4|4.32400469|14487.16667|748|8.983333333|0.878612780792355|1
0|1|0|2|0|17000|0|1|3.44487597|24066.16667|760|7.715833333|0.23647442528495366|0
0|0|1|4|1|20000|0|2|4.38253338|26982.33333|736|8.568333333|0.2041779876715491|0
0|1|0|4|1|27000|1|3|2.93965649|19520.66667|634|8.896666667|0.8746491384525017|1
0|0|1|5|1|37000|1|4|4.94922646|19439.0|615|8.024166667|0.7256707773749508|1
0|1|1|3|1|23000|0|1|2.93965649|19520.66667|706|8.896666667|0.1240749977837386|0
0|1|1|4|0|15000|0|2|5.02379729|42063.16667|737|5.414833333|0.28515037531827203|0
0|1|0|5|0|37000|1|1|5.23935845|44437.16667|751|5.881666667|0.07933847729621002|0
0|0|0|4|1|19000|0|3|4.3801824|30573.16667|771|7.733416667|0.6645866540513086|1
0|0|0|3|1|20000|0|2|4.78069453|36109.5|727|6.61|0.2979829682307862|0
0|0|0|4|0|29000|1|1|4.87568406|44426.0|667|5.095083333|0.06555599496723828|0
0|0|0|4|0|32000|0|2|3.70537487|30373.83333|615|7.9825|0.2079913818115675|0
0|0|0|3|0|34000|1|4|4.3801824|30573.16667|782|7.733416667|0.9025744078759259|1
0|0|0|4|1|16000|0|3|6.74115103|27335.5|641|8.079916667|0.646609949423565|1
0|1|1|3|1|23000|0|1|3.22742853|30804.0|612|8.431666667|0.13865113524179998|0
0|1|1|4|0|35000|1|4|3.22742853|30804.0|656|8.431666667|0.9232485353235417|1
0|0|1|3|0|28000|1|1|4.72142055|22755.0|672|7.940833333|0.059577046580932956|0
0|1|0|3|1|29000|1|1|5.35522049|30100.5|655|7.96275|0.20686200365891125|0
0|1|0|5|0|35000|1|4|3.14890585|30115.33333|618|7.608333333|0.9371622726021|1
0|1|0|5|0|22000|0|2|3.76339417|29309.33333|678|7.521666667|0.3840518882911681|0
0|0|0|4|1|34000|1|4|5.83158683|35583.16667|751|6.431666667|0.845895854720499|1
0|1|1|3|1|17000|0|4|4.98532915|40216.83333|671|5.3995|0.9105634424298275|1
0|1|0|5|0|28000|1|3|4.88226702|41912.16667|621|5.567416667|0.7437521763726223|1
0|1|1|5|0|15000|0|4|3.71008358|27256.0|638|7.8225|0.9173523102381705|1
0|0|0|5|1|20000|0|3|4.84510369|39064.0|692|5.945|0.5419338227269894|1
0|1|1|5|1|17000|0|4|4.88226702|41912.16667|786|5.567416667|0.8715579750030449|1
0|1|1|3|0|17000|0|1|3.41905047|12789.0|632|9.910833333|0.16228682324511115|0
0|1|1|3|1|32000|0|2|3.76339417|29309.33333|707|7.521666667|0.2500909052815939|0
0|0|0|5|1|38000|1|2|4.86656602|37332.5|661|7.508333333|0.20912362266810114|0
0|1|0|5|0|25000|0|3|3.44487597|24066.16667|768|7.715833333|0.6996725711072701|1
0|1|1|3|0|35000|1|2|4.75727494|40418.0|705|6.365083333|0.2961035827139377|0
0|1|0|4|1|15000|1|1|5.34449117|22755.0|713|7.940833333|0.26280531333671225|0
0|1|1|3|0|21000|0|4|5.0356035|19439.0|637|8.024166667|0.9047392952555722|1
0|1|0|3|1|31000|0|2|5.0356035|19439.0|689|8.024166667|0.3333237161182951|0
0|0|0|5|0|34000|1|2|5.83158683|35583.16667|617|6.431666667|0.1729431859080094|0
0|1|1|5|1|20000|0|3|3.4686843|14487.16667|768|8.983333333|0.6576557313032999|1
0|0|0|5|1|35000|1|2|4.6|44100.16667|761|6.0575|0.19980055886233766|0
0|1|0|5|1|15000|0|1|5.19011599|32304.66667|651|7.193916667|0.14366464138618304|0
0|1|1|3|1|17000|1|3|3.41905047|12789.0|719|9.910833333|0.8859724871051907|1
0|1|0|4|0|24000|0|1|3.66114181|20563.0|616|8.315833333|0.13714527807558047|0
0|0|0|4|1|20000|0|1|3.63669268|30115.33333|755|7.608333333|0.08608619150561411|0
0|1|0|3|1|18000|0|4|5.59830462|36109.5|775|6.61|0.9486497471561612|1
0|0|0|3|1|20000|0|2|6.74115103|27335.5|603|8.079916667|0.2899205523823724|0
0|1|1|3|1|16000|1|4|4.78107286|39064.0|600|5.945|0.9588014061343413|1
0|1|0|3|0|39000|1|1|3.52061247|30573.16667|628|7.733416667|0.15598237772028656|0
0|1|1|4|0|20000|0|4|5.4584248|32076.33333|609|6.318333333|0.8713680119458517|1
0|0|0|5|1|23000|0|1|3.59050539|12789.0|771|9.910833333|0.07204609611948827|0
0|0|1|3|1|26000|0|3|3.59050539|12789.0|677|9.910833333|0.560746150945693|1
0|1|0|3|0|32000|0|4|4.92918489|41229.83333|753|5.91|0.9001839971649274|1
0|0|0|5|0|26000|0|2|4.82778981|41229.83333|613|5.91|0.16160104228351121|0
0|0|1|3|1|33000|1|1|5.1950095|31577.33333|649|7.701083333|0.05292401384296357|0
1|1|1|3|0|18000|0|4|3.44487597|24066.16667|699|7.715833333|0.9309621190181533|1
1|1|0|4|0|15000|0|4|3.22742853|30804.0|659|8.431666667|0.9698874127220999|1
1|1|0|5|0|22000|0|4|5.59830462|36109.5|678|6.61|0.9072409792381908|1
1|1|1|3|1|19000|0|4|5.4584248|32076.33333|684|6.318333333|0.8998790286978189|1
1|1|0|3|1|29000|1|4|5.0356035|19439.0|756|8.024166667|0.9548345184533001|1
1|1|0|4|0|18000|0|4|4.28381716|42857.16667|647|5.604166667|0.9423910733460911|1
1|0|0|5|1|15000|0|4|4.32400469|14487.16667|737|8.983333333|0.8997388803782822|1
1|0|1|3|0|31000|0|4|4.6|44100.16667|639|6.0575|0.7517069472703292|1
1|1|1|4|1|19000|0|4|4.88226702|41912.16667|745|5.567416667|0.8859757227857745|1
1|0|1|4|1|15000|0|4|4.83260494|41912.16667|673|5.567416667|0.825765762741793|1
1|1|0|4|1|36000|1|4|5.32080167|37332.5|668|7.508333333|0.9386203871838896|1
1|1|1|5|1|20000|0|3|3.41905047|12789.0|612|9.910833333|0.7140671395640399|1
1|0|1|4|0|15000|0|4|5.1950095|31577.33333|645|7.701083333|0.8502667193183486|1
1|1|0|5|1|38000|1|4|5.19011599|32304.66667|738|7.193916667|0.902508534964413|1
1|1|0|3|0|20000|0|3|3.14890585|30115.33333|799|7.608333333|0.8377706619162817|1
1|1|1|3|1|24000|0|4|5.59830462|36109.5|762|6.61|0.8836458367956782|1
1|0|1|5|0|29000|1|4|4.68199486|37846.16667|785|6.19875|0.7710314211835766|1
1|1|1|3|1|26000|1|3|3.41905047|12789.0|635|9.910833333|0.8378997271811727|1
1|0|1|5|1|18000|0|4|5.30387327|40216.83333|600|5.3995|0.7497251928382066|1
1|1|1|5|0|36000|1|4|3.52061247|30573.16667|727|7.733416667|0.8794121594377075|1
1|1|0|4|1|37000|1|4|5.32080167|37332.5|689|7.508333333|0.9349834029627057|1
1|1|0|3|0|18000|0|4|4.90678778|44426.0|699|5.095083333|0.9435359553513413|1
1|1|1|4|1|36000|0|4|5.4584248|32076.33333|782|6.318333333|0.7455728330825508|1
1|0|0|4|1|30000|0|3|4.06666964|29309.33333|781|7.521666667|0.5239323386066417|1
1|1|0|3|0|29000|0|4|5.35396094|31577.33333|686|7.701083333|0.926828271925741|1
1|0|0|5|1|17000|1|4|4.94922646|19439.0|665|8.024166667|0.9272783311383145|1
1|0|0|4|1|32000|0|4|5.30387327|40216.83333|698|5.3995|0.7594736373921634|1
1|1|1|5|1|20000|0|3|3.58429637|13227.5|735|10.07416667|0.705256106256983|1
1|0|1|5|1|19000|1|3|3.78502178|30804.0|745|8.431666667|0.6771033430508726|1
1|1|0|5|0|17000|1|4|3.71008358|27256.0|792|7.8225|0.9686790075777377|1
1|1|1|3|0|32000|0|4|5.24425019|36600.0|762|7.11|0.8499768333714811|1
1|1|0|3|1|18000|0|2|4.3|44555.83333|645|5.981666667|0.5290181170818408|1
1|1|0|4|1|31000|1|3|4.75727494|40418.0|607|6.365083333|0.7956213212637621|1
1|0|1|4|1|23000|0|4|4.82778981|41229.83333|737|5.91|0.7655018765792635|1
1|1|1|3|0|15000|0|3|5.36220735|35583.16667|625|6.431666667|0.7196469005228308|1
1|0|1|5|0|23000|0|4|5.03775575|30100.5|655|7.96275|0.7623094031083636|1
1|1|0|3|0|22000|0|4|5.23935845|44437.16667|650|5.881666667|0.9411173289835567|1
1|1|0|4|0|17000|1|2|3.31364755|30373.83333|600|7.9825|0.6963883094788563|1
1|0|0|4|0|27000|0|4|4.53300508|44425.83333|705|5.8425|0.834981314231111|1
1|1|0|3|0|20000|0|3|5.05485168|37846.16667|625|6.19875|0.7889963964247737|1
1|1|0|5|0|16000|0|2|3.44487597|24066.16667|629|7.715833333|0.4597925899329483|0
1|1|1|4|0|29000|1|3|5.59830462|36109.5|790|6.61|0.63839663885058|1
1|1|0|5|1|23000|0|2|4.6|44100.16667|727|6.0575|0.34548366722463664|0
1|0|0|3|0|30000|0|4|5.11135844|32304.66667|621|7.193916667|0.8477281962059803|1
1|1|0|5|0|40000|1|3|4.26439053|21536.0|623|8.66|0.6970799341501328|1
1|1|0|4|0|26000|1|4|4.6|44100.16667|720|6.0575|0.9547563611254826|1
1|0|0|3|1|37000|1|3|5.30387327|40216.83333|751|5.3995|0.540930466587328|1
1|0|0|5|1|34000|1|4|4.98618179|42063.16667|609|5.414833333|0.8287773525221898|1
1|0|0|3|0|22000|0|4|4.8864339|40418.0|710|6.365083333|0.8884695169001829|1
1|1|0|4|1|36000|1|3|5.14091293|40243.16667|751|6.096666667|0.7144861287403999|1
1|0|0|4|1|34000|1|3|4.3801824|30573.16667|665|7.733416667|0.6455174592877394|1
1|1|0|4|1|15000|1|2|5.35396094|31577.33333|686|7.701083333|0.6532005672304552|1
1|0|1|5|0|20000|0|3|4.78069453|36109.5|699|6.61|0.40380066054483343|0
1|0|0|4|1|17000|1|2|3.46916133|19520.66667|717|8.896666667|0.5142618049524728|1
1|1|0|3|0|18000|1|3|5.32080167|37332.5|750|7.508333333|0.901214438762468|1
1|1|0|3|0|28000|1|4|5.24425019|36600.0|696|7.11|0.959995176242397|1
1|0|1|3|1|20000|0|4|5.39200968|40243.16667|722|6.096666667|0.8180613867938825|1
1|1|0|5|1|19000|0|2|3.52061247|30573.16667|757|7.733416667|0.44975996197835416|0
1|0|0|3|1|37000|1|4|5.22030741|36600.0|673|7.11|0.8868556200565976|1
1|1|0|3|0|15000|0|4|4.3|44555.83333|604|5.981666667|0.9643288175537356|1
1|1|0|3|1|16000|0|3|3.4686843|14487.16667|755|8.983333333|0.8680058642048346|1
1|1|0|3|0|35000|1|3|3.66114181|20563.0|766|8.315833333|0.8056136757158152|1
1|1|1|3|1|27000|0|3|3.52061247|30573.16667|619|7.733416667|0.6978501687824656|1
1|1|0|5|0|38000|1|3|3.41905047|12789.0|637|9.910833333|0.7588227932571886|1
1|1|1|3|1|17000|0|3|3.4686843|14487.16667|689|8.983333333|0.7814297440370175|1
1|0|0|3|0|20000|0|4|5.1950095|31577.33333|752|7.701083333|0.9035117677483173|1
1|1|0|5|0|35000|1|4|4.58965589|41661.66667|777|6.199|0.9119720960500798|1
1|1|0|3|1|23000|0|2|3.71008358|27256.0|615|7.8225|0.5078615350598765|1
1|0|1|4|0|26000|1|3|4.06666964|29309.33333|748|7.521666667|0.5682539140616406|1
1|1|0|5|0|40000|1|3|5.0356035|19439.0|659|8.024166667|0.6295142531293296|1
1|1|1|5|0|15000|1|4|5.0356035|19439.0|726|8.024166667|0.9364249001386327|1
1|1|0|5|1|15000|1|2|5.32080167|37332.5|732|7.508333333|0.6148873417997855|1
1|0|0|5|1|17000|0|3|4.34354688|27256.0|627|7.8225|0.6472811075825223|1
1|1|0|5|1|21000|0|3|3.58429637|13227.5|685|10.07416667|0.8089450245570495|1
1|0|1|5|1|36000|1|4|4.84510369|39064.0|797|5.945|0.7026618032942511|1
1|0|0|5|1|35000|1|4|4.68199486|37846.16667|792|6.19875|0.8265732322594231|1
1|1|0|5|1|36000|1|4|4.78107286|39064.0|687|5.945|0.9056646782010586|1
1|1|1|3|0|15000|1|4|4.75727494|40418.0|659|6.365083333|0.9619603635539341|1
1|1|1|4|0|19000|0|4|5.59830462|36109.5|700|6.61|0.8848584545951788|1
1|1|0|5|0|22000|0|4|4.98532915|40216.83333|657|5.3995|0.8988413941493968|1
1|1|1|4|1|20000|0|4|5.36220735|35583.16667|753|6.431666667|0.8808716279207632|1
1|1|0|4|0|15000|0|3|5.02379729|42063.16667|617|5.414833333|0.7811731124428822|1
1|0|1|3|0|16000|1|4|4.8864339|40418.0|682|6.365083333|0.9176105306727582|1
1|1|0|4|1|20000|0|2|4.75727494|40418.0|601|6.365083333|0.44248140487477416|0
1|0|0|4|1|38000|1|4|5.03775575|30100.5|739|7.96275|0.8637210059364536|1
1|1|0|3|1|40000|1|3|3.14890585|30115.33333|654|7.608333333|0.799816762496352|1
1|0|0|3|0|18000|0|3|3.84357001|24066.16667|734|7.715833333|0.7006984104151838|1
1|1|0|3|1|19000|0|4|5.02379729|42063.16667|603|5.414833333|0.9470859414394651|1
1|1|0|3|1|21000|0|4|5.36220735|35583.16667|617|6.431666667|0.94434880537686|1
1|1|0|4|1|26000|1|4|2.93965649|19520.66667|624|8.896666667|0.971573422245248|1
